OTU_ID,GUA01,GUA02,GUA03,GUA04,GUA05,GUA06,GUA07,GUA08,GUA09,GUA10,GUA11,GUA12,GUA13,GUA14,GUA15,GUA16,GUA17,GUA18,GUA19,GUA20,GUA21,GUA22,GUA23,GUA24,GUA25,GUA26,GUA27,GUA28,GUA29,GUA30,GUA31,GUA32,GUA33,GUA34,GUA35,GUA36,GUA37,GUA38,GUA39,GUA40,GUA41,GUA42,GUA43,GUA44,GUA45,GUA46,GUA47,GUA48,GUA49,GUA50,GUA51,GUA52,GUA53,GUA54,GUA55,GUA56,GUA57,GUA58,GUA59,GUA60,GUA61,GUA62,GUA63,GUA64,GUA65,GUA66,GUA67,GUA68,GUA69,GUA70,GUA71,GUA72,GUA73,GUA74,GUA80,GUA81,GUA82
OTU_423,0,15,1,0,6,0,2,0,7,0,0,2,1,5,0,11,35,0,0,0,8,9,15,0,7,0,0,0,5,0,0,17,0,0,0,0,0,6,0,10,0,0,3,0,4,9,0,0,0,0,0,0,8,3,0,6,12,23,0,0,0,0,0,0,5,0,13,0,0,0,4,0,1,0,0,9,7
OTU_424,0,0,10,4,0,0,4,0,0,5,0,0,10,0,0,0,0,0,0,0,8,0,19,0,29,0,0,0,0,38,34,0,20,0,7,0,16,0,0,0,0,0,0,0,1,18,6,0,0,3,0,1,0,5,0,0,0,14,10,0,9,0,21,26,15,0,7,35,0,54,3,3,0,0,6,0,26
OTU_425,0,0,0,0,0,0,0,4,0,0,0,0,0,1,35,0,0,4,0,0,0,11,0,0,5,20,0,36,0,0,0,5,0,1,8,0,0,4,13,2,0,0,0,0,0,4,0,22,0,0,4,0,6,19,0,9,0,0,0,0,0,0,17,0,15,0,0,0,17,53,0,3,0,0,3,0,0
OTU_426,3,0,9,0,23,4,2,0,0,0,0,0,3,0,0,0,0,5,0,1,0,6,0,7,17,0,0,0,19,36,0,29,0,0,5,0,0,0,6,0,0,0,0,0,2,0,2,11,0,0,0,6,0,0,0,0,5,0,0,1,2,0,0,0,0,8,0,6,13,0,0,0,0,3,0,7,0
OTU_427,7,2,0,1,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,24,18,0,0,0,0,0,10,0,2,5,9,0,0,19,17,0,0,0,69,0,5,0,0,0,0,0,27,0,33,0,0,16,0,21,3,0,5,58,0,0,0,22,0,0,0,0,0,0,0,0,67,0,4,0,5,0,1
OTU_428,7,98,3,4,0,0,0,0,17,0,22,0,0,8,0,0,0,0,0,0,19,0,0,6,0,0,4,1,0,0,0,32,1,0,0,15,9,13,0,1,3,0,0,2,6,0,0,0,0,0,0,5,0,22,8,0,0,0,0,3,0,0,0,0,5,0,8,7,3,1,15,0,10,0,0,0,19
OTU_429,3,0,0,17,5,3,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,3,0,0,36,5,0,13,16,0,43,14,6,0,0,32,1,3,0,3,4,0,0,11,1,2,18,0,0,0,0,0,9,2,16,0,3,0,3,0,18,0,2,18,0,0,3,0,2,0,0,0,8,17,0
OTU_430,0,0,0,1,28,0,0,0,0,0,5,0,0,0,12,17,7,0,0,0,0,3,0,0,0,6,0,0,0,20,12,3,0,13,0,0,4,0,0,0,0,28,1,0,0,0,0,0,0,8,0,83,0,12,0,0,0,0,0,0,24,9,0,0,0,12,0,0,0,1,7,4,0,9,0,0,0
OTU_431,0,0,0,0,31,21,0,8,38,0,34,0,8,4,2,12,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,6,0,4,11,0,0,4,4,4,0,0,2,5,0,2,0,0,7,0,0,21,0,0,4,0,8,0,0,0,0,0,0,0,9,0,4,2,12,0,0,6,0,77,0,45
OTU_432,3,0,1,20,0,2,0,0,0,0,0,0,7,0,0,19,6,20,0,0,29,0,0,3,0,0,26,0,76,11,2,0,0,0,0,2,0,13,4,0,18,4,0,15,0,6,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,0,12,2,14,28
OTU_433,1,0,2,10,0,21,1,8,0,0,0,31,0,0,8,33,2,18,0,0,20,3,0,0,0,11,8,0,0,1,0,29,0,0,4,0,7,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,4,0,45,0,4,6,0,1,0,83,4,0,5,8,2,0,20,8,0,0,0,0,9,2
OTU_434,2,12,0,0,3,0,0,38,0,0,0,24,0,34,0,0,23,0,0,3,15,23,0,1,1,0,0,9,51,0,2,0,4,10,35,4,34,0,0,0,0,0,5,17,1,0,0,0,0,0,0,0,0,1,0,5,0,5,11,8,0,0,0,38,0,0,0,0,0,0,0,0,4,0,0,11,0
OTU_435,0,0,15,0,0,0,0,0,0,20,0,1,6,0,0,6,0,2,0,0,5,7,23,0,19,9,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,31,25,0,0,7,7,2,0,0,0,0,1,0,2,0,0,0,0,0,7,24,0,0,0,0,0,0,5,2,0,0,0,0,6,0
OTU_436,4,11,0,0,0,13,0,0,2,0,0,0,0,0,27,0,19,0,0,0,8,48,0,0,20,0,8,207,0,0,0,0,0,0,0,0,21,10,10,0,4,4,0,0,0,0,5,0,7,2,0,0,13,0,0,11,0,4,0,0,0,0,0,0,0,0,6,3,0,0,64,0,1,4,0,3,0
OTU_437,0,2,9,0,0,0,12,0,0,0,0,44,8,0,5,0,31,0,0,10,0,0,0,0,0,0,10,19,1,0,23,0,18,19,9,30,0,11,27,0,0,15,0,9,0,0,0,2,22,4,0,0,0,0,4,5,63,11,0,12,11,0,73,1,41,13,0,5,99,0,0,0,3,7,0,0,0
OTU_438,19,6,0,0,0,41,0,0,15,0,0,0,7,14,0,0,8,0,2,6,4,10,0,5,0,0,0,0,0,7,0,6,0,12,0,0,0,1,0,34,0,7,0,4,0,0,0,0,0,0,2,0,23,0,6,9,33,0,0,0,13,2,0,0,17,0,0,0,20,0,4,0,0,0,0,0,36
OTU_439,0,0,0,0,0,0,7,16,41,0,5,4,0,0,2,0,0,0,0,10,0,0,0,0,4,0,1,4,0,0,7,5,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,42,0,16,0,0,30,0,0,0,0,16,0,0,0,17,0,5,9,5,7,0,0,6,0,4,1,0,0,0
OTU_440,0,9,0,0,10,0,0,16,4,1,0,31,0,0,0,0,0,0,2,0,1,0,0,10,4,13,0,5,8,6,3,0,0,6,1,9,0,0,3,0,0,14,0,4,0,11,3,0,12,0,0,21,0,0,0,0,58,0,7,0,0,0,0,2,0,0,35,0,0,9,0,4,1,0,0,0,0
OTU_441,0,0,0,13,15,29,0,6,13,4,0,0,0,3,25,2,2,0,0,0,0,3,3,0,0,0,55,17,0,0,24,0,8,1,0,0,0,5,5,0,0,7,31,0,0,0,0,13,0,2,4,0,0,0,0,3,0,0,0,0,4,0,3,0,2,0,0,0,0,12,0,47,0,0,0,7,0
OTU_442,0,0,4,0,15,0,24,2,26,0,10,0,1,0,0,0,4,0,2,0,0,5,2,7,0,0,6,2,0,4,0,0,0,0,0,19,0,8,0,3,0,0,7,0,1,0,0,0,5,3,0,9,27,0,0,0,4,0,0,7,0,18,1,1,0,0,1,2,23,6,0,0,7,0,3,7,0
OTU_443,4,0,17,0,0,2,27,0,13,1,0,0,0,11,10,14,10,0,0,39,2,0,23,2,1,2,0,0,6,0,0,0,0,6,0,37,0,56,0,0,0,0,2,0,0,3,0,8,18,0,0,4,4,0,9,0,7,0,0,0,0,0,0,0,2,78,0,33,0,0,0,0,0,1,0,13,16
OTU_444,3,6,8,0,2,3,0,3,1,0,0,0,0,0,0,0,0,0,18,0,0,10,6,0,22,0,0,0,1,0,3,4,4,0,0,6,15,0,0,7,0,7,3,0,9,0,0,3,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,2,10,0,4,27,0,0,5,0,4,0,0,16,0
OTU_445,0,0,0,10,1,0,6,22,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,2,3,0,14,9,0,0,4,0,0,0,0,0,11,0,0,0,0,0,36,5,2,3,5,0,0,0
OTU_446,2,0,0,19,0,2,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,3,10,7,0,3,32,4,24,170,3,10,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,16,0,0,0,1,7,0,0,9,10,0,34,0,0,14,0,0,0,0,6
OTU_447,10,6,12,14,4,2,6,0,8,4,0,1,0,0,14,19,10,1,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,7,27,0,0,0,12,4,13,0,14,0,0,0,0,2,3,0,0,0,0,0,0,6,0,19,9,0,0,0,2,12,0,0,0,0,7,10,8,0,0,22,0,0,0
OTU_448,0,15,0,0,4,0,2,0,2,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,15,0,4,0,0,0,24,25,38,9,4,0,0,9,0,0,7,1,4,0,0,15,0,0,0,0,0,0,0,6,0,5,0,0,29,0,0,12,27,3,0,0,0,10,11,0,0,0,0,0,8
OTU_449,10,11,1,0,0,33,2,9,0,0,0,0,0,8,0,0,3,7,5,0,0,2,2,0,0,0,1,0,12,0,0,0,0,0,2,0,38,0,0,7,5,0,5,18,0,3,0,0,0,0,0,0,0,3,1,3,18,0,0,5,0,6,0,0,18,0,0,0,0,3,0,14,0,0,0,10,29
OTU_450,6,4,0,4,0,0,0,0,4,0,0,0,0,0,12,3,4,0,0,14,0,0,5,1,0,0,5,13,0,0,8,9,5,6,59,9,10,0,0,14,0,13,0,0,0,0,0,0,0,56,0,4,0,3,2,0,5,18,16,3,0,0,1,0,0,0,0,0,0,0,0,0,11,15,4,0,0
OTU_451,0,0,9,0,0,0,0,7,1,3,0,4,0,0,0,0,14,0,0,2,0,0,0,0,3,0,0,3,0,24,13,0,22,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,2,0,0,7,0,0,2,0,12,4,0,3,0,7,0,10,0,0,0,1,4,5,0,0,0,0,0,0,19
OTU_452,11,0,0,0,4,0,2,0,0,4,0,2,0,10,0,22,0,0,0,0,0,13,1,0,0,9,9,0,8,0,6,2,0,7,0,0,0,0,0,20,0,0,0,0,0,3,0,28,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,11,5,0,0,10
OTU_453,0,0,8,0,0,0,1,0,10,0,7,0,6,0,3,0,0,0,0,1,18,6,0,0,40,28,0,3,0,0,7,1,0,1,1,2,0,3,0,0,2,30,0,0,0,0,5,4,10,0,0,0,10,0,0,0,11,2,0,0,21,0,1,0,0,0,11,1,0,0,6,0,32,0,0,0,0
OTU_454,4,5,0,0,0,0,0,0,1,15,4,0,5,0,0,1,1,0,0,10,0,0,13,2,0,0,8,7,2,0,15,4,20,4,0,0,0,8,11,0,0,15,5,0,2,2,11,4,0,0,0,7,0,3,7,2,0,0,15,3,0,0,7,0,0,0,0,12,0,0,0,0,0,2,0,1,0
OTU_455,0,0,9,5,4,0,0,23,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,8,7,0,0,0,4,0,0,0,15,0,19,0,4,0,4,0,0,0,43,0,0,11,0,0,0,87,0,0,0,9,7,22,0,0,0,1,0,0,17,27,0,1,0,3,1,4
OTU_456,0,17,3,0,8,21,0,5,13,0,18,0,0,33,0,0,6,0,0,0,0,3,0,6,0,0,0,0,6,0,0,0,0,26,0,4,12,0,10,0,7,2,88,0,0,0,0,0,1,0,0,24,3,0,3,11,12,0,0,0,0,2,0,0,2,0,4,0,9,1,0,0,5,0,0,0,0
OTU_457,0,8,0,0,0,0,0,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,13,0,8,0,0,0,0,2,21,0,0,0,2,0,0,0,0,0,9,0,0,0,6,2,0,15,0,2,0,0,12,3,0,0,24,0,0,0,32,0,0,7,0,0,0,2,0,0,0,0,0
OTU_458,0,26,3,0,0,26,0,0,2,5,0,0,2,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,2,0,0,4,3,0,0,18,0,0,0,0,0,0,0,11,0,1,0,0,0,0,4,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,9,15,40,81,0,0,0,49,9,0,10
OTU_459,0,0,28,0,0,0,0,0,0,7,34,0,0,0,14,19,0,4,3,15,0,0,0,0,5,10,0,1,0,0,0,0,7,3,0,4,3,5,0,6,0,0,12,0,0,1,0,0,0,0,0,0,3,2,0,3,0,0,0,7,0,11,6,6,0,0,0,7,0,7,0,6,0,0,1,0,0
OTU_460,0,8,0,0,0,21,0,0,0,2,0,0,0,14,4,9,0,3,3,7,4,0,0,0,0,0,0,14,0,0,0,1,2,0,0,0,10,0,0,0,20,14,3,0,0,32,0,0,6,9,0,0,0,7,0,2,0,7,0,0,0,6,0,14,0,0,0,21,0,0,11,4,0,1,16,0,22
OTU_461,0,7,2,0,6,0,0,0,0,0,1,0,2,21,0,10,0,0,0,0,0,12,0,0,1,3,4,5,0,0,0,0,0,0,0,11,12,0,0,0,8,0,0,26,0,5,0,0,0,0,0,0,10,0,0,0,0,8,0,0,1,0,0,0,3,6,25,0,0,0,0,7,0,0,0,0,0
OTU_462,0,0,0,11,0,0,0,0,14,3,151,0,8,4,0,2,2,0,12,0,0,2,32,35,26,0,0,0,3,0,0,3,9,0,0,0,0,2,4,10,0,0,13,0,0,10,4,0,13,0,0,2,0,0,8,0,0,0,7,5,12,21,0,4,0,2,0,13,15,23,0,1,0,0,0,0,0
OTU_463,0,0,5,0,0,0,6,5,0,0,0,5,7,0,0,0,3,0,7,0,0,0,0,0,0,0,2,0,13,31,0,3,0,0,0,0,8,1,0,0,0,0,10,0,0,7,5,0,25,0,4,6,30,22,0,25,0,0,0,0,59,0,4,6,3,0,3,6,0,6,0,15,0,6,0,34,0
OTU_464,0,10,0,0,0,0,0,19,0,17,0,0,2,0,0,0,0,0,0,0,25,1,0,2,0,0,33,27,0,0,8,0,0,0,32,16,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,9,70,11,0,3,0,0,6,0,0,6,2,0,0,0,1,22,3,3,34
OTU_465,0,29,0,0,0,0,0,1,3,0,3,8,0,4,0,0,64,0,0,0,15,0,3,0,0,0,15,0,3,0,0,0,0,11,1,0,0,9,0,3,0,0,5,4,20,0,0,10,0,6,0,10,3,24,0,0,0,0,18,0,0,0,25,12,0,9,0,0,9,0,0,6,0,2,0,0,0
OTU_466,0,0,7,1,0,0,0,0,0,0,0,0,13,0,7,0,4,0,0,23,0,0,16,0,0,5,1,0,10,0,0,0,0,0,0,0,7,0,2,0,0,0,25,0,0,2,0,0,45,0,0,2,0,2,0,0,88,0,19,3,68,0,0,0,0,10,0,0,5,0,0,5,0,14,0,1,0
OTU_467,0,2,0,0,0,1,0,31,10,0,0,8,2,6,0,6,0,5,60,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,11,0,0,0,0,0,1,15,0,0,14,0,0,14,0,0,0,0,0,0,44,0,9,4,13,0,9,0,0,3,0,0,0
OTU_468,0,15,0,0,0,0,0,0,0,6,13,0,7,0,4,0,0,19,0,1,5,0,0,0,0,0,15,0,3,0,0,7,6,0,0,0,0,0,0,2,0,3,0,9,4,78,18,7,10,0,25,0,6,0,14,4,0,0,11,0,0,29,0,2,0,0,23,7,0,0,0,0,9,0,0,21,0
OTU_469,0,11,10,0,0,0,0,0,0,13,0,3,12,1,12,0,0,0,34,0,0,0,16,0,19,20,17,0,2,0,3,5,5,0,0,5,7,1,0,1,0,14,0,38,0,0,0,0,0,0,5,0,8,0,0,19,1,0,0,0,0,0,0,0,12,9,4,5,4,1,1,10,3,0,0,0,4
OTU_470,0,0,8,1,0,0,0,0,0,0,3,0,0,13,0,6,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,15,20,2,2,0,0,0,7,7,4,0,18,7,5,7,4,0,0,0,6,0,0,0,0,0,0,0,0,2,31,0,0,18,0,18,0,29,0,0,5,0,0,0,0,0,4
OTU_471,0,0,14,0,9,0,2,0,0,9,5,5,8,10,25,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,2,0,1,0,0,0,0,31,0,6,0,0,2,5,4,0,3,10,4,0,0,0,0,9,0,0,0,14,0,9,10,14,1,0,0,0,5,0,0,11,0,0,0,3,0,0
OTU_472,0,0,0,7,20,2,2,0,0,0,0,0,0,3,9,3,0,0,0,5,0,0,57,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,22,29,0,0,0,0,0,0,6,0,0,14,9,0,0,0,17,12,90,3,0,0,0,10,0,0,0,5,5,2
OTU_473,0,0,0,13,35,0,5,0,0,0,0,0,0,9,0,5,0,6,45,0,9,15,5,0,1,0,0,0,3,16,0,2,0,33,14,0,0,0,9,6,0,6,0,4,11,0,6,0,0,0,0,9,0,0,0,2,4,0,0,31,0,53,7,0,0,0,0,12,5,2,29,0,0,6,4,0,21
OTU_474,0,0,0,0,0,1,0,40,7,0,0,6,66,5,0,0,8,0,0,52,4,0,1,0,3,18,0,41,1,0,0,12,0,12,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,15,18,14,0,4,0,15,1,0,0,0,0,0,0,0,32,0
OTU_475,0,3,2,7,0,0,0,25,0,6,0,0,0,0,2,0,7,28,0,9,0,0,34,0,2,17,16,0,0,0,0,0,0,4,11,23,0,0,4,0,0,0,0,0,8,5,28,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,12,0,0,1
OTU_476,2,48,2,0,17,0,12,14,0,0,0,5,8,0,0,0,0,0,0,8,0,1,0,5,0,0,14,0,18,0,0,41,0,0,0,3,0,13,30,0,0,3,3,5,0,0,0,5,0,0,13,0,0,1,0,0,0,27,0,0,0,0,9,7,0,0,3,6,0,6,0,48,0,24,0,7,11
OTU_477,0,0,0,0,0,8,2,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,5,10,8,32,19,0,0,35,9,11,18,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,9,0,2,12,17,0,0,0,12,4,0,0,0,0,3,0,13,3,0,0
OTU_478,5,0,10,26,0,0,0,3,0,0,0,4,16,1,16,8,0,12,5,7,0,15,0,0,1,2,11,0,39,2,0,0,7,9,0,0,0,0,0,9,0,0,5,0,36,1,1,9,0,0,7,0,5,0,3,0,0,7,0,0,9,1,2,0,17,0,3,5,3,9,4,0,0,0,0,1,5
OTU_479,0,0,0,0,0,0,8,0,21,0,0,8,0,18,0,7,12,5,39,0,0,0,0,0,15,0,0,0,0,0,6,0,0,19,5,0,7,3,0,10,0,65,4,39,3,12,0,6,0,3,0,0,0,15,29,0,0,0,3,0,0,0,0,24,4,0,0,0,0,14,0,0,0,0,0,0,10
OTU_480,0,0,0,9,5,17,0,1,0,79,5,0,0,0,0,49,1,0,11,0,0,0,0,0,1,3,3,5,0,0,0,0,7,2,0,0,9,0,0,21,16,3,3,0,0,0,0,2,3,0,1,11,0,0,0,0,3,0,0,4,18,0,0,0,0,0,5,3,0,0,0,11,0,0,4,21,0
OTU_481,2,0,0,0,0,0,0,6,0,0,0,10,0,0,11,0,8,8,0,0,0,10,1,0,0,0,22,11,0,0,0,2,0,11,0,0,9,28,0,15,0,0,0,0,0,6,4,5,0,0,0,1,0,14,0,24,0,0,4,0,0,1,0,0,0,0,24,5,0,10,0,0,0,0,0,6,0
OTU_482,18,1,3,0,2,0,0,0,0,5,10,0,1,2,0,0,0,0,10,0,15,0,2,0,9,0,0,0,0,0,0,4,0,0,4,17,15,0,2,0,0,2,0,2,0,3,0,7,0,0,9,0,3,14,0,0,0,0,0,0,2,0,28,7,11,7,18,12,8,0,0,0,2,0,12,0,0
OTU_483,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,2,18,0,3,0,0,0,18,0,1,0,0,2,0,4,7,0,0,38,0,0,0,12,0,0,0,17,3,0,39,0,0,0,0,9,20,2,0,18,0,9,0,6,13,0,0,0,2,25,3,16,0,0,0,0,0,4,0,0
OTU_484,7,0,5,0,3,40,0,1,0,0,19,1,0,0,0,4,0,0,0,3,3,4,4,6,0,43,17,27,0,2,16,7,0,0,14,6,4,5,0,16,5,0,0,0,0,0,0,0,8,0,3,11,15,0,0,4,0,0,0,5,9,14,1,1,4,0,0,0,5,0,3,7,0,30,12,3,3
OTU_485,0,5,6,0,0,8,1,2,0,0,0,0,78,35,25,0,11,0,0,2,0,0,0,9,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,0,0,0,0,0,0,5,0,0,0,0,6,29,4,0,0,8,18,0,0,0,0,10,0,0,22,3,19,4
OTU_486,15,0,16,18,4,8,0,0,0,0,0,29,0,0,0,13,0,0,0,4,13,19,0,0,2,0,2,18,0,0,0,2,17,0,1,0,0,0,5,2,0,0,0,7,6,0,0,25,0,10,0,0,0,0,0,0,0,2,3,18,8,0,0,14,0,0,0,6,2,4,2,0,0,0,13,0,7
OTU_487,14,0,15,1,5,0,0,1,0,0,2,44,0,2,0,5,1,3,7,0,0,0,3,22,0,16,8,0,0,7,0,0,9,0,0,0,8,0,0,0,14,0,0,2,0,0,0,0,4,0,0,0,2,6,7,5,1,3,0,0,0,1,0,0,52,0,0,3,5,0,0,0,0,6,0,1,6
OTU_488,0,0,0,0,5,0,2,0,2,15,3,0,0,0,11,0,0,18,0,0,0,0,0,0,6,0,8,3,4,0,0,0,17,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,6,0,5,4,0,0,0,1,0,3,0,0,0,0,16,12,3,0,0,0,0,0,3,0,5
OTU_489,0,8,0,3,0,0,0,0,1,0,16,0,2,0,0,0,0,0,0,32,17,0,5,0,0,16,0,0,0,4,12,0,5,0,0,3,0,0,10,0,7,9,1,1,0,2,8,0,0,8,4,0,3,0,0,0,0,0,0,0,0,0,2,0,10,6,3,5,0,2,0,0,6,0,6,0,0
OTU_490,0,3,0,0,0,0,2,0,0,0,0,0,0,20,0,9,0,10,0,0,0,1,0,0,2,0,0,0,0,32,0,0,0,16,0,0,0,0,0,0,2,11,0,4,0,26,0,0,2,0,0,0,5,0,7,98,0,0,2,0,0,0,0,4,8,10,0,16,0,0,10,0,0,10,4,0,0
OTU_491,2,0,0,17,0,0,0,0,7,0,0,2,0,22,10,0,1,0,0,0,0,0,0,10,0,0,0,0,0,5,0,24,0,11,10,0,0,0,0,0,22,7,0,30,14,0,0,0,0,4,8,0,0,15,0,0,78,0,24,0,5,1,3,0,0,0,43,2,0,0,0,0,0,0,0,3,7
OTU_492,0,0,8,3,8,0,0,0,1,34,25,0,3,0,18,0,0,0,45,2,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,6,0,0,0,0,0,0,5,1,0,0,25,3,0,1,0,0,0,4,0,0,0,0,0,147,0,0,0,0,0,33,3,0,0,0,0,0,4,0,0,29,16
OTU_493,3,0,0,0,2,2,0,10,2,3,7,0,3,0,0,0,11,0,0,2,0,0,0,4,0,0,0,35,22,12,19,0,3,12,6,10,19,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,8,0,2,1,13,0,0,0,0,0,0,7,0,24,0,25,4,0,0,29,0,3,0,24,0
OTU_494,8,5,0,0,0,0,0,0,0,2,0,9,0,0,0,22,6,0,22,0,0,0,0,0,20,6,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,5,0,12,0,0,0,0,0,56,0,8,0,0,44,0,0,9,0,0,6,3,0,0,0,15,0,0,11,44,0,0,2,9,5,0,0
OTU_495,5,0,0,3,10,4,0,17,0,0,1,3,0,0,0,24,0,0,0,2,0,0,0,0,0,11,6,26,0,0,16,3,0,0,0,0,10,17,0,9,0,28,0,0,0,2,15,1,10,0,1,0,3,5,0,0,0,0,0,0,0,12,0,0,0,9,12,8,0,0,5,0,3,0,3,3,0
OTU_496,0,21,0,8,0,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,4,55,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,10,0,0,0,0,6,34,0,17,0,0,0,0,1,0,0,6,0,0,0,0,0,18,11,0,6,3,9,0,21,2,0,0,23,1,0
OTU_497,0,7,0,0,16,0,0,0,0,2,0,14,0,30,0,0,7,0,0,0,0,0,48,5,3,0,17,14,4,0,1,8,26,0,13,0,0,0,77,0,0,5,0,10,0,6,9,0,0,0,9,7,0,0,0,0,0,40,12,9,4,0,0,0,0,0,0,8,0,0,0,0,0,33,10,9,11
OTU_498,0,8,0,4,0,0,0,0,3,6,0,0,0,0,0,2,5,2,0,0,0,3,0,0,0,0,0,0,0,0,54,0,19,29,0,0,1,10,0,0,4,0,0,5,0,3,0,0,0,17,0,6,0,4,101,6,0,0,0,0,0,0,3,0,60,0,0,0,0,2,0,0,9,25,0,0,0
OTU_499,22,0,0,4,0,10,15,0,0,0,0,0,0,5,0,2,0,0,0,9,0,0,3,35,4,0,6,0,3,15,5,0,0,1,3,0,0,0,15,0,21,16,0,0,23,0,14,42,14,0,75,9,0,0,0,0,0,0,0,0,2,8,12,7,0,0,0,1,3,0,0,12,0,0,35,0,0
OTU_500,0,0,2,11,3,5,46,0,0,3,0,0,1,0,9,6,0,0,2,0,0,5,0,32,0,29,0,8,0,0,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,1,0,6,3,0,0,0,12,67,0,5,0,0,0,0,10,1,3,0,31,14,0,0,16,0,3,30,9,0,2,0,0
OTU_501,10,0,0,0,0,0,12,10,0,0,0,0,0,0,0,17,7,0,0,0,6,0,0,0,77,0,3,0,0,2,1,0,3,0,5,0,0,0,4,13,0,3,0,0,2,15,0,0,0,0,0,15,3,0,3,1,0,0,2,0,0,8,21,5,0,0,11,0,0,0,0,2,14,8,0,3,5
OTU_502,0,0,7,1,2,0,35,0,0,2,0,0,0,0,0,0,6,0,164,11,0,32,0,0,4,26,0,0,0,0,11,0,0,0,19,5,0,0,0,12,0,0,0,0,40,0,0,0,3,8,0,0,21,8,8,0,6,3,11,0,0,0,4,4,2,0,0,0,6,0,0,8,0,0,15,13,0
OTU_503,13,3,0,2,0,0,0,0,0,3,0,17,0,0,0,0,12,0,0,0,0,15,1,0,9,0,0,1,0,0,18,31,0,0,12,0,0,0,2,19,0,0,0,0,0,2,6,0,29,0,76,0,0,4,14,6,9,17,14,0,0,0,0,9,0,0,0,10,16,12,0,0,0,5,0,0,3
OTU_504,5,2,27,0,17,0,11,0,26,17,7,9,20,0,0,5,0,0,0,0,3,0,11,0,0,2,0,43,25,8,1,0,0,9,18,0,0,6,0,0,0,0,39,0,5,0,20,9,1,59,2,0,0,3,0,16,0,0,51,2,15,0,0,0,0,24,13,0,0,0,0,3,0,2,0,10,0
OTU_505,0,4,20,3,0,18,0,0,52,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,3,1,23,0,0,0,3,1,19,0,34,2,0,0,0,0,0,6,0,0,0,0,0,0,0,7,10,0,0,0,0,0,11,0,0,0,12,0,0,0,0,5,0,0,0,1,0,8,0,9,1,0,19
OTU_506,0,0,0,0,0,22,0,1,0,4,7,0,0,0,0,0,4,0,12,0,6,0,0,1,0,0,12,0,0,0,0,0,2,0,2,0,26,0,12,0,1,4,0,5,0,0,0,0,8,19,0,0,0,5,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,5,0,0,20,39,11,0,4
OTU_507,0,0,0,23,4,0,0,5,0,6,12,5,17,0,6,2,0,0,0,14,0,25,0,20,0,0,12,1,33,2,2,0,0,1,0,0,0,0,0,0,17,14,0,3,0,0,0,0,3,0,2,0,9,19,0,0,0,7,0,0,3,4,6,0,0,0,0,0,4,3,4,0,0,5,0,5,0
